TimeGenerated,DeviceName,AccountName,FileName,ProcessCommandLine,InitiatingProcessFileName
2025-09-15T00:02:00.723499Z,SRV-DB01,user26@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T12:01:27.723499Z,WKST-FIN02,user186@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T09:55:17.723499Z,WKST-ENGR01,user81@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-14T18:11:39.723499Z,SRV-WEB01,user196@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-14T19:38:40.723499Z,SRV-WEB01,user42@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-13T21:22:20.723499Z,SRV-WEB01,admin@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-13T15:05:01.723499Z,SRV-WEB02,user76@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-15T04:44:37.723499Z,SRV-DB01,user155@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-15T04:04:32.723499Z,SRV-DB01,user13@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-15T05:52:40.723499Z,SRV-WEB01,user198@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T06:32:33.723499Z,SRV-WEB02,user76@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T07:48:20.723499Z,WKST-ENGR01,admin@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-13T18:50:05.723499Z,SRV-APP01,admin@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T22:45:39.723499Z,WKST-FIN02,user90@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T16:23:53.723499Z,SRV-DB01,user42@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-14T01:45:28.723499Z,SRV-APP02,user150@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-15T03:37:07.723499Z,SRV-DB01,user4@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T04:23:12.723499Z,SRV-WEB02,admin@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T21:31:18.723499Z,WKST-FIN02,user26@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-15T05:12:13.723499Z,SRV-WEB02,user129@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T22:56:00.723499Z,WKST-FIN02,user72@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T19:36:13.723499Z,SRV-APP01,user189@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T12:14:38.723499Z,WKST-FIN02,user176@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T04:27:14.723499Z,SRV-APP02,user181@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T14:06:08.723499Z,SRV-DB01,user36@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-14T18:33:37.723499Z,SRV-DB01,user126@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-15T09:41:36.723499Z,SRV-WEB02,user190@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-13T11:57:42.723499Z,SRV-WEB01,user7@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T02:01:07.723499Z,WKST-ENGR01,user69@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-13T16:48:13.723499Z,SRV-WEB01,user190@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-14T20:14:28.723499Z,WKST-FIN02,user67@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T21:49:20.723499Z,SRV-DB01,user151@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T00:58:40.723499Z,WKST-FIN02,user48@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T10:41:03.723499Z,WKST-FIN02,user40@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-13T11:51:56.723499Z,SRV-DB01,user192@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-14T20:49:21.723499Z,SRV-DB01,user93@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T17:03:49.723499Z,WKST-ENGR01,user85@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T20:51:24.723499Z,SRV-WEB01,user99@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-14T10:24:50.723499Z,WKST-FIN02,user75@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-15T08:48:06.723499Z,SRV-WEB02,user1@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-15T04:51:33.723499Z,SRV-APP02,user193@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-15T01:19:45.723499Z,WKST-ENGR01,user7@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T04:45:55.723499Z,SRV-WEB02,user78@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T04:01:08.723499Z,SRV-DB01,user93@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-13T23:46:53.723499Z,SRV-DB01,user6@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T10:41:19.723499Z,SRV-APP02,user153@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-14T09:18:14.723499Z,SRV-APP01,admin@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T01:48:15.723499Z,SRV-APP02,user169@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-15T08:13:34.723499Z,SRV-APP01,user174@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-13T15:15:01.723499Z,SRV-APP01,user84@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T09:19:15.723499Z,SRV-DB01,user164@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T02:32:25.723499Z,WKST-FIN02,user34@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-13T12:03:25.723499Z,WKST-ENGR01,admin@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-14T21:38:29.723499Z,SRV-DB01,admin@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-13T21:20:40.723499Z,WKST-ENGR01,user81@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-15T07:37:10.723499Z,SRV-WEB02,user44@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T18:45:53.723499Z,SRV-APP02,user53@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T03:02:02.723499Z,WKST-FIN02,user45@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-13T23:20:48.723499Z,SRV-APP02,user79@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T15:46:07.723499Z,WKST-FIN02,admin@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T17:09:42.723499Z,SRV-APP01,user150@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-13T23:22:16.723499Z,WKST-ENGR01,user176@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T23:47:28.723499Z,WKST-ENGR01,user194@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T07:02:39.723499Z,SRV-DB01,user21@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-15T00:17:41.723499Z,SRV-APP02,user29@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T10:23:06.723499Z,WKST-ENGR01,user46@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T13:14:16.723499Z,WKST-FIN02,user115@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T14:57:43.723499Z,WKST-FIN02,user133@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-15T08:14:31.723499Z,SRV-APP02,user198@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-14T12:13:20.723499Z,SRV-DB01,user116@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T05:39:22.723499Z,SRV-DB01,user94@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-14T19:07:08.723499Z,WKST-FIN02,user57@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-14T16:22:01.723499Z,WKST-ENGR01,admin@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-13T11:22:19.723499Z,WKST-ENGR01,user125@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T15:01:58.723499Z,SRV-APP02,user130@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T22:39:22.723499Z,SRV-WEB01,user189@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T04:10:00.723499Z,SRV-APP01,user129@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-14T00:39:08.723499Z,SRV-WEB02,user192@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-13T15:18:27.723499Z,SRV-APP01,user188@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-13T18:51:23.723499Z,SRV-DB01,user190@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-13T14:25:35.723499Z,SRV-APP02,user103@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-15T05:03:26.723499Z,WKST-FIN02,user41@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T20:19:40.723499Z,SRV-APP01,user116@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T15:11:15.723499Z,SRV-WEB01,user187@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-13T19:24:32.723499Z,SRV-APP02,user85@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T20:41:50.723499Z,WKST-FIN02,user64@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T20:14:12.723499Z,WKST-ENGR01,user77@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-15T00:13:36.723499Z,SRV-DB01,user182@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-14T16:15:04.723499Z,SRV-APP02,user133@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-15T00:44:51.723499Z,SRV-WEB01,user43@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-14T03:11:01.723499Z,WKST-ENGR01,user1@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-14T02:50:27.723499Z,SRV-WEB02,user137@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T10:01:09.723499Z,WKST-FIN02,user51@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T03:57:46.723499Z,SRV-DB01,user3@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T02:12:51.723499Z,SRV-WEB01,user64@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-13T22:13:28.723499Z,WKST-ENGR01,user178@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-15T00:43:10.723499Z,WKST-ENGR01,user188@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T23:32:18.723499Z,WKST-ENGR01,user145@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-14T00:08:51.723499Z,WKST-ENGR01,user124@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T21:39:35.723499Z,SRV-DB01,user180@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T02:34:07.723499Z,WKST-FIN02,user162@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T07:21:28.723499Z,SRV-APP02,user144@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T03:26:10.723499Z,SRV-DB01,user100@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-15T02:56:17.723499Z,SRV-APP02,user120@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-15T02:23:23.723499Z,WKST-ENGR01,user66@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-13T15:54:27.723499Z,SRV-WEB01,user21@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-13T23:21:04.723499Z,SRV-APP02,user45@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T12:18:05.723499Z,WKST-ENGR01,user130@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-13T21:06:02.723499Z,SRV-APP01,user45@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-13T22:58:43.723499Z,WKST-ENGR01,user47@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-13T19:34:34.723499Z,WKST-ENGR01,user44@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-13T21:56:48.723499Z,SRV-WEB02,user31@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-13T16:09:53.723499Z,WKST-ENGR01,user60@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T19:12:17.723499Z,WKST-FIN02,user150@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T21:10:23.723499Z,SRV-WEB01,user131@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-14T12:53:58.723499Z,SRV-WEB02,user78@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-15T09:43:00.723499Z,SRV-APP02,user195@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-15T02:25:18.723499Z,SRV-WEB02,user166@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-15T06:35:19.723499Z,SRV-DB01,user110@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T07:57:24.723499Z,SRV-WEB02,user196@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-13T12:38:39.723499Z,SRV-APP01,user153@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-13T17:26:47.723499Z,WKST-FIN02,admin@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-15T02:34:52.723499Z,SRV-WEB02,user30@corp.local,powershell.exe,powershell.exe -NoP -W Hidden -EncodedCommand Q21kIC9jIHBvd2Vyc2hlbGw=,powershell.exe
2025-09-13T22:37:22.723499Z,WKST-ENGR01,user123@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T02:32:59.723499Z,SRV-APP02,user13@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T10:21:50.723499Z,SRV-WEB01,user23@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-13T22:09:27.723499Z,SRV-WEB02,user67@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T12:42:57.723499Z,WKST-ENGR01,user197@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-14T19:32:13.723499Z,SRV-DB01,user182@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T07:48:48.723499Z,WKST-FIN02,user174@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-14T20:24:16.723499Z,SRV-APP01,admin@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T19:56:58.723499Z,SRV-DB01,user191@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-14T14:36:08.723499Z,SRV-WEB01,user110@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-14T01:08:31.723499Z,SRV-APP02,user144@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T02:06:20.723499Z,SRV-WEB01,user133@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-13T13:20:46.723499Z,SRV-DB01,user129@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-13T22:58:41.723499Z,SRV-APP02,user183@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T18:51:19.723499Z,SRV-APP02,user45@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T23:38:30.723499Z,WKST-ENGR01,user189@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T10:18:21.723499Z,SRV-APP02,user198@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T03:57:48.723499Z,SRV-APP02,user139@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-13T13:16:19.723499Z,WKST-ENGR01,user43@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-13T15:28:44.723499Z,SRV-WEB01,user48@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-13T22:38:06.723499Z,SRV-DB01,user31@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T16:09:42.723499Z,WKST-ENGR01,user170@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T01:15:50.723499Z,SRV-WEB01,user153@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T07:36:13.723499Z,SRV-WEB02,user122@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T17:30:40.723499Z,WKST-ENGR01,user67@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-15T10:46:44.723499Z,SRV-WEB01,user189@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T18:29:10.723499Z,SRV-DB01,user84@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-15T00:16:29.723499Z,WKST-ENGR01,user160@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-15T00:34:20.723499Z,SRV-APP01,user146@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-15T02:31:07.723499Z,SRV-APP01,user89@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-14T05:35:30.723499Z,SRV-WEB01,user26@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-13T23:56:31.723499Z,SRV-DB01,user156@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T11:57:47.723499Z,SRV-APP02,user169@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-13T23:56:59.723499Z,SRV-APP01,user184@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T00:40:27.723499Z,SRV-APP02,user69@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T13:51:36.723499Z,SRV-APP01,user64@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T10:19:34.723499Z,SRV-DB01,user65@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-13T22:02:34.723499Z,SRV-WEB02,user114@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-15T04:15:50.723499Z,SRV-WEB01,user82@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T02:48:11.723499Z,SRV-WEB01,user47@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T08:59:46.723499Z,SRV-WEB01,user149@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T02:25:12.723499Z,SRV-APP02,user44@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T23:36:12.723499Z,SRV-APP02,user4@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-15T09:25:31.723499Z,WKST-ENGR01,user78@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T00:30:13.723499Z,SRV-DB01,user157@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T10:53:12.723499Z,WKST-ENGR01,user144@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-15T04:46:50.723499Z,SRV-WEB02,user138@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T16:28:05.723499Z,SRV-WEB01,user35@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-13T15:53:30.723499Z,SRV-WEB01,user198@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T16:48:08.723499Z,SRV-WEB02,user63@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T12:43:24.723499Z,SRV-DB01,user9@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T03:53:37.723499Z,SRV-APP01,user27@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-13T17:04:55.723499Z,SRV-APP02,user17@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-14T06:21:44.723499Z,SRV-APP01,user166@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-15T06:18:44.723499Z,SRV-APP02,user46@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T02:13:01.723499Z,WKST-ENGR01,user125@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T10:31:56.723499Z,SRV-WEB02,user152@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-15T00:28:23.723499Z,WKST-FIN02,user183@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-15T08:39:31.723499Z,SRV-APP02,user27@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T19:39:38.723499Z,SRV-APP01,user181@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T21:47:46.723499Z,WKST-ENGR01,user131@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T20:49:30.723499Z,SRV-APP01,user175@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T01:09:38.723499Z,WKST-FIN02,user88@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-15T00:11:05.723499Z,WKST-ENGR01,user139@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T04:05:46.723499Z,SRV-WEB02,user181@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-14T10:39:28.723499Z,SRV-APP02,user122@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-14T12:17:54.723499Z,WKST-FIN02,user99@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-15T04:20:00.723499Z,SRV-DB01,user15@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T06:02:13.723499Z,SRV-WEB02,admin@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T04:34:15.723499Z,WKST-FIN02,user185@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T17:00:55.723499Z,SRV-WEB01,user176@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
