TimeGenerated,UserPrincipalName,IPAddress,ResultType,Role
2025-09-14T02:55:46.723499Z,user110@corp.local,124.59.20.205,0,user
2025-09-14T00:43:37.723499Z,user167@corp.local,196.7.117.246,0,user
2025-09-15T05:13:41.723499Z,user137@corp.local,167.139.107.91,0,user
2025-09-15T09:38:34.723499Z,user162@corp.local,179.177.79.52,0,user
2025-09-13T17:54:20.723499Z,user98@corp.local,49.7.244.132,0,user
2025-09-15T05:19:59.723499Z,user47@corp.local,38.11.40.31,0,user
2025-09-14T12:51:30.723499Z,user199@corp.local,207.96.69.73,0,user
2025-09-14T20:26:25.723499Z,user73@corp.local,183.12.0.36,0,user
2025-09-15T04:05:54.723499Z,user79@corp.local,171.195.111.128,0,user
2025-09-15T04:54:33.723499Z,user116@corp.local,23.107.208.52,0,user
2025-09-14T12:32:13.723499Z,user9@corp.local,85.8.5.105,0,user
2025-09-14T10:08:48.723499Z,user121@corp.local,151.189.98.250,0,user
2025-09-14T18:17:40.723499Z,user119@corp.local,29.225.162.145,0,user
2025-09-13T21:13:49.723499Z,user98@corp.local,53.12.177.95,0,user
2025-09-13T11:48:28.723499Z,user90@corp.local,10.82.236.106,0,user
2025-09-14T18:17:24.723499Z,user21@corp.local,158.74.234.135,0,user
2025-09-15T03:58:36.723499Z,user196@corp.local,101.89.236.73,0,user
2025-09-14T18:52:37.723499Z,user85@corp.local,75.190.56.79,0,user
2025-09-13T16:32:37.723499Z,user79@corp.local,102.145.237.155,0,user
2025-09-15T07:27:45.723499Z,user181@corp.local,67.70.148.116,0,user
2025-09-15T05:05:34.723499Z,user105@corp.local,135.194.173.215,0,user
2025-09-15T04:06:19.723499Z,user58@corp.local,10.168.215.33,0,user
2025-09-14T21:57:53.723499Z,user56@corp.local,172.209.136.165,0,user
2025-09-15T01:16:03.723499Z,user70@corp.local,10.80.53.248,0,user
2025-09-15T04:48:29.723499Z,user16@corp.local,30.220.122.195,0,user
2025-09-14T11:01:37.723499Z,user133@corp.local,74.161.181.201,0,user
2025-09-14T11:44:41.723499Z,user150@corp.local,10.64.19.63,0,user
2025-09-14T09:12:10.723499Z,user111@corp.local,98.237.16.38,0,user
2025-09-14T03:29:58.723499Z,user8@corp.local,10.182.54.35,0,user
2025-09-14T02:05:10.723499Z,user119@corp.local,101.221.91.136,0,user
2025-09-14T15:44:40.723499Z,user150@corp.local,174.214.120.247,0,user
2025-09-14T18:33:28.723499Z,user21@corp.local,157.55.241.18,0,user
2025-09-14T13:28:44.723499Z,user49@corp.local,84.101.99.57,0,user
2025-09-14T03:27:14.723499Z,user141@corp.local,53.75.227.47,0,user
2025-09-14T16:53:39.723499Z,user172@corp.local,9.219.63.50,0,user
2025-09-14T08:32:46.723499Z,user105@corp.local,28.4.77.60,0,user
2025-09-15T05:25:21.723499Z,user190@corp.local,206.168.101.201,0,user
2025-09-13T13:16:08.723499Z,user167@corp.local,182.229.36.146,0,user
2025-09-14T15:00:12.723499Z,user13@corp.local,207.167.22.166,0,user
2025-09-14T22:42:44.723499Z,user74@corp.local,10.134.96.10,0,user
2025-09-14T10:25:25.723499Z,user59@corp.local,203.213.93.243,0,user
2025-09-13T23:01:26.723499Z,user157@corp.local,109.100.86.47,0,user
2025-09-14T11:45:06.723499Z,user193@corp.local,41.50.51.35,0,user
2025-09-13T22:23:34.723499Z,user60@corp.local,10.8.68.85,0,user
2025-09-13T19:04:43.723499Z,user3@corp.local,57.50.64.105,0,user
2025-09-13T16:09:35.723499Z,user32@corp.local,110.200.116.94,1,user
2025-09-14T19:05:21.723499Z,user37@corp.local,157.156.88.193,0,user
2025-09-14T05:22:09.723499Z,user15@corp.local,165.94.53.15,0,user
2025-09-13T23:49:44.723499Z,user189@corp.local,198.66.208.125,0,user
2025-09-13T13:20:36.723499Z,user184@corp.local,203.33.11.33,0,user
2025-09-14T20:36:43.723499Z,user149@corp.local,205.234.197.5,0,user
2025-09-13T23:06:04.723499Z,user170@corp.local,75.13.225.96,0,user
2025-09-14T17:20:42.723499Z,user67@corp.local,140.118.186.199,50053,user
2025-09-15T09:59:30.723499Z,user127@corp.local,67.105.27.160,0,user
2025-09-15T06:58:18.723499Z,user47@corp.local,13.98.92.164,0,user
2025-09-15T02:19:07.723499Z,user113@corp.local,174.120.161.38,0,user
2025-09-13T15:53:43.723499Z,user82@corp.local,206.244.149.201,0,user
2025-09-14T15:17:01.723499Z,user137@corp.local,66.234.129.186,0,user
2025-09-14T05:14:38.723499Z,user161@corp.local,147.196.240.20,0,user
2025-09-13T18:29:26.723499Z,user23@corp.local,31.135.117.248,0,user
2025-09-14T04:23:31.723499Z,user177@corp.local,207.235.190.158,0,user
2025-09-13T16:36:44.723499Z,user13@corp.local,125.74.177.10,0,user
2025-09-14T03:39:05.723499Z,user91@corp.local,10.128.181.46,0,user
2025-09-13T19:11:39.723499Z,user45@corp.local,127.242.99.192,0,user
2025-09-14T03:16:16.723499Z,user47@corp.local,93.219.74.39,0,user
2025-09-14T14:35:05.723499Z,user174@corp.local,208.66.151.226,0,user
2025-09-14T01:14:08.723499Z,user190@corp.local,178.138.209.51,0,user
2025-09-14T08:20:17.723499Z,user114@corp.local,214.4.78.129,0,user
2025-09-14T23:34:17.723499Z,user149@corp.local,4.69.118.6,0,user
2025-09-13T11:58:49.723499Z,user158@corp.local,197.129.175.90,0,user
2025-09-14T10:02:12.723499Z,user175@corp.local,66.159.179.232,0,user
2025-09-14T18:19:54.723499Z,user54@corp.local,154.189.81.107,0,user
2025-09-14T00:41:56.723499Z,user128@corp.local,204.43.40.234,0,user
2025-09-13T22:24:51.723499Z,admin@corp.local,10.204.178.139,0,admin
2025-09-15T07:15:11.723499Z,user168@corp.local,186.237.40.39,0,user
2025-09-13T19:45:00.723499Z,user197@corp.local,11.38.151.82,0,user
2025-09-15T05:34:36.723499Z,user112@corp.local,172.184.207.40,0,user
2025-09-13T23:46:46.723499Z,user186@corp.local,196.244.46.11,0,user
2025-09-13T16:45:45.723499Z,user67@corp.local,7.165.171.142,0,user
2025-09-14T01:23:38.723499Z,user28@corp.local,138.194.217.11,0,user
2025-09-15T05:01:06.723499Z,user58@corp.local,41.16.209.165,0,user
2025-09-13T22:17:06.723499Z,user45@corp.local,96.191.75.131,0,user
2025-09-13T19:25:54.723499Z,user138@corp.local,112.139.106.138,0,user
2025-09-14T16:27:44.723499Z,user3@corp.local,10.56.167.68,0,user
2025-09-13T15:29:15.723499Z,user79@corp.local,215.214.172.1,0,user
2025-09-14T15:30:04.723499Z,user129@corp.local,128.113.163.135,0,user
2025-09-14T10:04:11.723499Z,user199@corp.local,100.163.102.73,50053,user
2025-09-14T09:51:35.723499Z,user31@corp.local,186.33.55.76,0,user
2025-09-13T19:22:08.723499Z,user184@corp.local,208.37.45.20,0,user
2025-09-13T12:28:27.723499Z,user17@corp.local,10.83.129.137,0,user
2025-09-13T19:26:24.723499Z,user125@corp.local,146.197.220.180,0,user
2025-09-13T17:47:08.723499Z,user158@corp.local,212.194.104.151,0,user
2025-09-15T07:51:48.723499Z,user177@corp.local,167.41.131.179,0,user
2025-09-15T03:14:44.723499Z,admin@corp.local,111.108.104.6,0,admin
2025-09-13T23:28:07.723499Z,user16@corp.local,10.100.82.139,0,user
2025-09-15T02:50:21.723499Z,user25@corp.local,10.23.167.208,0,user
2025-09-14T05:00:57.723499Z,user61@corp.local,1.239.90.142,0,user
2025-09-14T17:39:40.723499Z,user158@corp.local,200.144.196.157,0,user
2025-09-14T20:04:36.723499Z,user179@corp.local,211.117.193.112,2,user
2025-09-14T00:08:23.723499Z,user53@corp.local,129.156.228.99,0,user
2025-09-14T02:04:20.723499Z,user124@corp.local,192.21.129.87,0,user
2025-09-15T09:11:03.723499Z,user193@corp.local,104.45.101.117,0,user
2025-09-14T18:50:07.723499Z,user199@corp.local,10.38.97.40,0,user
2025-09-13T22:39:00.723499Z,user58@corp.local,40.25.172.139,0,user
2025-09-14T03:31:32.723499Z,user48@corp.local,154.186.219.17,0,user
2025-09-14T10:55:15.723499Z,user196@corp.local,180.5.103.244,50053,user
2025-09-14T15:18:36.723499Z,user12@corp.local,162.185.94.212,0,user
2025-09-13T11:41:07.723499Z,user138@corp.local,220.167.208.69,0,user
2025-09-13T16:41:39.723499Z,user120@corp.local,105.29.117.236,0,user
2025-09-13T19:17:14.723499Z,user152@corp.local,219.136.164.64,0,user
2025-09-14T08:59:40.723499Z,user128@corp.local,173.4.253.184,0,user
2025-09-13T22:12:01.723499Z,user97@corp.local,211.102.136.99,0,user
2025-09-15T07:45:59.723499Z,user148@corp.local,36.82.114.53,0,user
2025-09-15T00:09:50.723499Z,user42@corp.local,58.154.69.172,0,user
2025-09-15T09:34:27.723499Z,admin@corp.local,77.226.34.149,0,admin
2025-09-13T12:51:54.723499Z,user161@corp.local,196.158.105.109,0,user
2025-09-14T09:24:09.723499Z,user113@corp.local,102.124.5.144,0,user
2025-09-15T06:34:34.723499Z,user176@corp.local,66.143.90.176,0,user
2025-09-15T04:48:21.723499Z,user71@corp.local,10.99.154.29,0,user
2025-09-14T04:53:21.723499Z,user118@corp.local,162.87.52.103,0,user
2025-09-15T02:17:26.723499Z,user28@corp.local,75.198.149.137,0,user
2025-09-14T08:20:48.723499Z,user155@corp.local,164.131.206.101,0,user
2025-09-14T11:00:56.723499Z,user31@corp.local,9.41.102.36,1,user
2025-09-14T16:06:57.723499Z,user142@corp.local,16.4.215.140,0,user
2025-09-15T02:09:36.723499Z,user92@corp.local,198.56.0.143,0,user
2025-09-15T04:57:46.723499Z,user171@corp.local,85.123.78.171,0,user
2025-09-15T03:21:21.723499Z,user153@corp.local,68.213.218.191,50055,user
2025-09-14T12:32:32.723499Z,user61@corp.local,10.228.189.235,0,user
2025-09-13T11:16:28.723499Z,user174@corp.local,100.194.173.104,0,user
2025-09-15T06:39:36.723499Z,user53@corp.local,10.183.198.75,0,user
2025-09-14T06:14:18.723499Z,user50@corp.local,139.170.216.230,50053,user
2025-09-14T19:54:39.723499Z,user129@corp.local,185.233.4.168,0,user
2025-09-14T21:36:22.723499Z,user165@corp.local,8.28.161.193,0,user
2025-09-14T14:20:35.723499Z,user32@corp.local,10.138.151.78,3,user
2025-09-13T20:48:21.723499Z,user12@corp.local,71.170.87.245,0,user
2025-09-14T16:25:08.723499Z,user96@corp.local,10.96.36.202,0,user
2025-09-13T19:44:09.723499Z,user89@corp.local,112.223.122.36,0,user
2025-09-14T18:12:37.723499Z,user48@corp.local,47.31.155.3,0,user
2025-09-14T02:55:03.723499Z,user166@corp.local,113.203.7.67,0,user
2025-09-14T22:12:37.723499Z,user78@corp.local,176.201.83.96,0,user
2025-09-15T06:58:34.723499Z,user44@corp.local,10.118.115.81,0,user
2025-09-13T17:11:15.723499Z,user74@corp.local,90.55.26.43,0,user
2025-09-15T06:37:23.723499Z,user190@corp.local,33.168.47.243,0,user
2025-09-13T16:10:46.723499Z,user200@corp.local,200.163.36.163,50053,user
2025-09-13T22:39:53.723499Z,user70@corp.local,140.187.63.159,0,user
2025-09-14T10:36:07.723499Z,user83@corp.local,44.46.149.172,0,user
2025-09-14T12:26:37.723499Z,user81@corp.local,10.59.167.126,0,user
2025-09-13T17:20:51.723499Z,user15@corp.local,14.135.218.164,0,user
2025-09-14T09:41:38.723499Z,user67@corp.local,79.68.120.59,0,user
2025-09-15T09:43:55.723499Z,user198@corp.local,10.224.151.29,0,user
2025-09-14T20:48:55.723499Z,user149@corp.local,207.250.146.118,0,user
2025-09-14T08:18:03.723499Z,user155@corp.local,86.59.125.131,0,user
2025-09-14T03:24:43.723499Z,user136@corp.local,22.223.201.18,0,user
2025-09-14T04:40:44.723499Z,user134@corp.local,47.109.239.10,0,user
2025-09-15T00:04:35.723499Z,user45@corp.local,143.17.90.204,0,user
2025-09-15T02:47:27.723499Z,user3@corp.local,143.111.47.81,0,user
2025-09-14T10:03:14.723499Z,user114@corp.local,105.83.212.170,0,user
2025-09-14T11:04:18.723499Z,user124@corp.local,201.131.12.26,0,user
2025-09-13T19:02:52.723499Z,user176@corp.local,75.71.222.98,0,user
2025-09-14T22:07:19.723499Z,user97@corp.local,152.207.101.151,3,user
2025-09-14T03:34:30.723499Z,user102@corp.local,10.131.192.162,0,user
2025-09-14T06:18:22.723499Z,user88@corp.local,10.14.18.29,0,user
2025-09-15T06:35:50.723499Z,user123@corp.local,5.136.231.60,0,user
2025-09-14T12:00:51.723499Z,user181@corp.local,10.209.148.232,0,user
2025-09-15T10:36:01.723499Z,user71@corp.local,132.198.132.77,0,user
2025-09-15T08:01:00.723499Z,user150@corp.local,44.143.233.225,0,user
2025-09-14T22:55:46.723499Z,user182@corp.local,194.133.32.243,0,user
2025-09-13T19:19:23.723499Z,user14@corp.local,19.112.190.150,0,user
2025-09-15T02:27:49.723499Z,user170@corp.local,215.18.209.36,0,user
2025-09-15T02:34:58.723499Z,user156@corp.local,116.230.20.119,0,user
2025-09-14T11:07:29.723499Z,user136@corp.local,68.236.84.208,0,user
2025-09-14T06:35:20.723499Z,user53@corp.local,195.223.40.134,50055,user
2025-09-13T18:51:38.723499Z,user186@corp.local,8.53.135.129,0,user
2025-09-14T18:51:42.723499Z,user30@corp.local,148.62.156.253,50055,user
2025-09-13T17:02:18.723499Z,user87@corp.local,211.5.188.204,0,user
2025-09-15T04:56:34.723499Z,user43@corp.local,114.119.147.13,0,user
2025-09-13T21:59:29.723499Z,user109@corp.local,150.53.56.211,0,user
2025-09-13T17:44:26.723499Z,user169@corp.local,130.137.192.6,0,user
2025-09-14T21:03:55.723499Z,user4@corp.local,172.81.49.33,0,user
2025-09-13T12:40:59.723499Z,user32@corp.local,10.123.40.3,0,user
2025-09-15T02:00:50.723499Z,user147@corp.local,79.34.165.222,0,user
2025-09-13T20:03:31.723499Z,user110@corp.local,10.30.167.212,0,user
2025-09-13T18:35:16.723499Z,user184@corp.local,10.145.167.16,0,user
2025-09-14T09:01:32.723499Z,user119@corp.local,18.231.87.239,0,user
2025-09-15T01:53:23.723499Z,user98@corp.local,36.234.112.21,0,user
2025-09-14T12:37:07.723499Z,user154@corp.local,63.53.90.62,0,user
2025-09-13T15:37:24.723499Z,user161@corp.local,83.249.223.251,0,user
2025-09-14T18:33:17.723499Z,user163@corp.local,116.170.63.23,0,user
2025-09-14T15:19:27.723499Z,user62@corp.local,146.47.91.89,0,user
2025-09-13T19:39:10.723499Z,user75@corp.local,174.157.10.169,0,user
2025-09-15T00:13:27.723499Z,user121@corp.local,117.7.218.41,0,user
2025-09-14T17:56:41.723499Z,user167@corp.local,2.87.234.64,0,user
2025-09-15T01:11:02.723499Z,user66@corp.local,210.180.174.106,0,user
2025-09-13T18:51:46.723499Z,user179@corp.local,83.162.228.53,0,user
2025-09-15T09:27:15.723499Z,user105@corp.local,11.249.95.247,0,user
2025-09-14T00:59:04.723499Z,user140@corp.local,10.251.109.3,0,user
2025-09-14T22:39:43.723499Z,user109@corp.local,10.52.134.163,0,user
2025-09-14T06:55:56.723499Z,user136@corp.local,59.151.81.204,0,user
2025-09-13T12:48:07.723499Z,user148@corp.local,108.126.102.67,0,user
2025-09-15T07:24:55.723499Z,user178@corp.local,146.44.44.130,0,user
2025-09-14T07:29:16.723499Z,user131@corp.local,70.223.81.194,1,user
2025-09-14T04:29:45.723499Z,user197@corp.local,192.228.116.35,0,user
2025-09-13T20:12:21.723499Z,user51@corp.local,10.217.61.202,0,user
2025-09-14T15:10:20.723499Z,user70@corp.local,197.212.8.52,0,user
2025-09-14T02:23:38.723499Z,user195@corp.local,17.129.126.53,0,user
2025-09-14T19:30:01.723499Z,user92@corp.local,57.187.59.55,0,user
2025-09-14T21:48:34.723499Z,user65@corp.local,10.4.6.160,3,user
2025-09-14T01:16:57.723499Z,user164@corp.local,6.47.139.33,0,user
2025-09-14T12:37:07.723499Z,user43@corp.local,68.17.167.217,0,user
2025-09-14T04:10:09.723499Z,user157@corp.local,10.182.230.119,0,user
2025-09-14T06:46:56.723499Z,user17@corp.local,10.253.139.26,0,user
2025-09-13T22:50:50.723499Z,user200@corp.local,142.164.19.16,0,user
2025-09-15T08:05:36.723499Z,user163@corp.local,37.192.70.140,1,user
2025-09-15T06:00:01.723499Z,user143@corp.local,191.99.251.66,0,user
2025-09-15T05:03:01.723499Z,user47@corp.local,21.253.126.216,0,user
2025-09-13T21:43:31.723499Z,user4@corp.local,178.165.172.55,0,user
2025-09-13T18:29:13.723499Z,user160@corp.local,10.98.156.98,0,user
2025-09-13T18:27:12.723499Z,user56@corp.local,10.6.76.140,0,user
2025-09-15T10:45:50.723499Z,user39@corp.local,9.152.85.200,0,user
2025-09-14T15:41:41.723499Z,user107@corp.local,18.146.92.51,0,user
2025-09-15T02:49:11.723499Z,user3@corp.local,122.154.80.8,0,user
2025-09-14T23:16:06.723499Z,user86@corp.local,145.247.3.7,0,user
2025-09-14T02:58:15.723499Z,user23@corp.local,200.8.167.116,0,user
2025-09-13T18:02:19.723499Z,user139@corp.local,145.10.190.131,0,user
2025-09-13T16:43:53.723499Z,user127@corp.local,10.61.12.206,0,user
2025-09-14T10:15:16.723499Z,user182@corp.local,191.104.202.29,1,user
2025-09-15T04:41:48.723499Z,user18@corp.local,2.116.65.79,0,user
2025-09-13T15:08:44.723499Z,user38@corp.local,195.77.75.220,0,user
2025-09-13T20:49:19.723499Z,user37@corp.local,10.203.7.37,0,user
2025-09-14T02:51:38.723499Z,user70@corp.local,37.244.187.234,1,user
2025-09-15T05:42:22.723499Z,user190@corp.local,205.215.121.227,0,user
2025-09-15T08:09:32.723499Z,user173@corp.local,165.160.90.81,0,user
2025-09-13T20:44:05.723499Z,user21@corp.local,155.209.76.185,0,user
2025-09-13T20:58:53.723499Z,user89@corp.local,92.149.138.90,0,user
2025-09-13T13:55:36.723499Z,user28@corp.local,29.81.244.239,0,user
2025-09-13T17:50:56.723499Z,user111@corp.local,104.254.193.180,0,user
2025-09-15T07:24:12.723499Z,user106@corp.local,143.109.202.225,50055,user
2025-09-14T17:54:24.723499Z,user119@corp.local,16.232.2.129,0,user
2025-09-14T09:56:41.723499Z,user7@corp.local,60.112.210.169,0,user
2025-09-13T17:40:41.723499Z,user29@corp.local,126.74.158.217,0,user
2025-09-13T17:28:22.723499Z,user12@corp.local,10.103.201.156,2,user
2025-09-14T01:36:05.723499Z,user59@corp.local,69.130.111.70,0,user
2025-09-13T14:04:25.723499Z,user31@corp.local,136.105.81.71,0,user
2025-09-13T22:00:29.723499Z,user3@corp.local,43.51.190.187,0,user
2025-09-13T22:02:01.723499Z,user92@corp.local,1.224.53.195,0,user
2025-09-13T15:40:03.723499Z,user141@corp.local,64.203.74.191,0,user
2025-09-14T16:35:47.723499Z,user152@corp.local,10.2.1.133,0,user
2025-09-15T04:35:54.723499Z,user32@corp.local,104.204.0.6,0,user
2025-09-13T17:57:10.723499Z,user193@corp.local,39.210.60.36,0,user
2025-09-14T01:54:15.723499Z,user190@corp.local,173.136.241.198,0,user
2025-09-14T20:42:44.723499Z,user159@corp.local,10.4.172.77,0,user
2025-09-13T17:12:51.723499Z,user141@corp.local,67.99.62.11,0,user
2025-09-15T06:40:50.723499Z,user151@corp.local,176.56.63.112,0,user
2025-09-13T18:16:33.723499Z,user63@corp.local,22.237.24.134,3,user
2025-09-13T17:57:42.723499Z,user143@corp.local,178.66.84.129,0,user
2025-09-15T04:58:38.723499Z,user80@corp.local,5.48.162.67,0,user
2025-09-13T12:06:18.723499Z,user53@corp.local,62.71.105.106,0,user
2025-09-14T10:39:02.723499Z,user148@corp.local,65.72.148.228,0,user
2025-09-14T16:40:39.723499Z,user38@corp.local,25.14.140.36,0,user
2025-09-15T10:07:13.723499Z,user36@corp.local,139.233.23.177,0,user
2025-09-13T21:15:39.723499Z,user132@corp.local,197.73.247.1,0,user
2025-09-14T15:42:22.723499Z,user136@corp.local,18.127.67.177,0,user
2025-09-13T21:07:39.723499Z,user92@corp.local,50.105.79.41,2,user
2025-09-14T12:18:36.723499Z,user5@corp.local,10.44.81.159,0,user
2025-09-15T04:00:27.723499Z,user142@corp.local,28.140.29.176,0,user
2025-09-13T16:17:07.723499Z,user162@corp.local,89.144.4.74,0,user
2025-09-14T16:10:46.723499Z,user9@corp.local,10.88.112.15,0,user
2025-09-14T16:58:02.723499Z,user22@corp.local,10.124.73.118,0,user
2025-09-13T17:45:45.723499Z,user191@corp.local,52.251.231.33,0,user
2025-09-15T08:53:45.723499Z,user90@corp.local,10.15.135.243,0,user
2025-09-14T14:28:53.723499Z,admin@corp.local,112.192.83.58,3,admin
2025-09-14T09:57:06.723499Z,user12@corp.local,79.167.45.229,0,user
2025-09-14T19:15:15.723499Z,user57@corp.local,77.98.211.248,0,user
2025-09-15T08:31:26.723499Z,user61@corp.local,10.255.104.247,0,user
2025-09-14T23:02:30.723499Z,user67@corp.local,143.246.107.22,0,user
2025-09-14T17:04:18.723499Z,user42@corp.local,194.25.191.174,0,user
2025-09-14T20:38:27.723499Z,user47@corp.local,1.130.100.217,0,user
2025-09-14T15:26:24.723499Z,user179@corp.local,40.219.33.71,50055,user
2025-09-14T19:24:32.723499Z,user105@corp.local,114.130.219.217,0,user
2025-09-15T08:38:01.723499Z,user120@corp.local,170.40.148.16,0,user
2025-09-14T13:33:35.723499Z,admin@corp.local,28.206.130.78,0,admin
2025-09-14T22:25:36.723499Z,user38@corp.local,10.160.139.208,0,user
2025-09-13T15:08:06.723499Z,user108@corp.local,193.96.140.40,2,user
2025-09-13T17:33:18.723499Z,user164@corp.local,65.154.188.193,0,user
2025-09-14T13:13:06.723499Z,user45@corp.local,10.204.141.206,0,user
2025-09-13T17:37:56.723499Z,user26@corp.local,157.126.198.51,0,user
2025-09-13T17:04:35.723499Z,user119@corp.local,220.171.109.60,0,user
2025-09-14T11:47:40.723499Z,user74@corp.local,222.128.206.46,0,user
2025-09-15T01:41:36.723499Z,user151@corp.local,138.5.254.104,0,user
2025-09-13T12:33:36.723499Z,user26@corp.local,12.46.23.42,0,user
2025-09-14T14:14:56.723499Z,user169@corp.local,22.205.185.48,0,user
2025-09-13T13:21:45.723499Z,user103@corp.local,10.217.2.211,50053,user
2025-09-13T21:35:20.723499Z,user187@corp.local,130.98.13.253,0,user
2025-09-13T23:06:33.723499Z,user179@corp.local,153.114.140.212,0,user
2025-09-15T07:14:20.723499Z,user13@corp.local,10.141.16.241,0,user
2025-09-14T08:54:53.723499Z,user122@corp.local,62.27.192.177,0,user
2025-09-13T18:25:49.723499Z,user120@corp.local,143.106.11.200,0,user
2025-09-15T09:07:43.723499Z,user40@corp.local,91.175.183.158,1,user
2025-09-15T00:10:15.723499Z,user149@corp.local,217.250.162.120,0,user
2025-09-14T11:09:38.723499Z,user3@corp.local,20.52.245.113,0,user
2025-09-14T11:49:08.723499Z,user181@corp.local,10.241.85.143,0,user
2025-09-14T19:32:00.723499Z,user1@corp.local,200.119.153.195,0,user
2025-09-14T03:44:10.723499Z,user107@corp.local,10.14.56.200,0,user
2025-09-13T22:29:17.723499Z,user52@corp.local,195.150.162.253,0,user
2025-09-14T22:15:46.723499Z,user31@corp.local,125.86.214.59,0,user
2025-09-14T17:45:20.723499Z,user28@corp.local,2.46.204.74,0,user
2025-09-15T03:12:30.723499Z,user91@corp.local,129.8.3.44,0,user
2025-09-14T08:34:33.723499Z,user197@corp.local,10.202.95.42,1,user
2025-09-14T15:40:43.723499Z,user99@corp.local,196.97.141.91,0,user
2025-09-14T06:07:50.723499Z,user121@corp.local,10.226.182.17,0,user
2025-09-13T19:50:59.723499Z,user94@corp.local,37.22.82.15,0,user
2025-09-14T16:50:03.723499Z,user38@corp.local,2.122.237.3,0,user
2025-09-14T13:43:57.723499Z,user167@corp.local,67.228.200.41,0,user
2025-09-14T02:39:26.723499Z,user178@corp.local,10.113.70.74,0,user
2025-09-14T08:33:07.723499Z,user57@corp.local,10.154.54.190,0,user
2025-09-13T16:39:37.723499Z,user81@corp.local,12.37.25.95,50053,user
2025-09-14T21:54:34.723499Z,user196@corp.local,141.253.99.179,0,user
2025-09-14T05:04:26.723499Z,user158@corp.local,60.79.140.24,0,user
2025-09-14T10:57:23.723499Z,admin@corp.local,10.141.255.108,0,admin
2025-09-13T22:32:58.723499Z,user150@corp.local,220.245.31.82,0,user
2025-09-15T03:24:36.723499Z,user191@corp.local,222.28.35.140,0,user
2025-09-14T19:55:36.723499Z,user85@corp.local,35.59.151.96,0,user
2025-09-14T23:28:25.723499Z,user88@corp.local,40.96.218.241,0,user
2025-09-15T06:48:51.723499Z,user59@corp.local,5.39.75.202,0,user
2025-09-14T14:09:26.723499Z,user109@corp.local,120.36.9.92,0,user
2025-09-13T18:38:15.723499Z,user53@corp.local,10.237.62.93,0,user
2025-09-14T06:25:17.723499Z,user124@corp.local,165.192.58.124,0,user
2025-09-13T15:41:06.723499Z,user125@corp.local,59.135.4.199,0,user
2025-09-14T19:26:09.723499Z,user19@corp.local,129.216.83.181,0,user
2025-09-14T00:24:48.723499Z,user42@corp.local,86.66.197.193,0,user
2025-09-15T01:40:55.723499Z,user38@corp.local,48.142.132.214,0,user
2025-09-13T14:33:21.723499Z,user110@corp.local,3.114.167.229,0,user
2025-09-14T02:17:33.723499Z,user18@corp.local,181.52.241.87,0,user
2025-09-15T03:10:06.723499Z,user103@corp.local,178.35.91.155,0,user
2025-09-15T01:45:00.723499Z,user130@corp.local,156.13.104.230,0,user
2025-09-13T13:25:42.723499Z,user133@corp.local,134.254.100.152,0,user
2025-09-14T00:04:16.723499Z,user86@corp.local,200.60.66.2,0,user
2025-09-13T13:04:41.723499Z,user155@corp.local,122.51.147.108,0,user
2025-09-14T11:04:01.723499Z,user116@corp.local,66.198.2.81,0,user
2025-09-15T11:00:51.723499Z,user106@corp.local,189.121.128.153,50053,user
2025-09-14T11:54:50.723499Z,user41@corp.local,20.150.180.221,0,user
2025-09-15T01:36:04.723499Z,user47@corp.local,221.103.191.215,0,user
2025-09-14T02:14:48.723499Z,user181@corp.local,165.37.123.27,0,user
2025-09-13T16:41:26.723499Z,user95@corp.local,126.109.155.31,1,user
2025-09-14T18:01:32.723499Z,user200@corp.local,158.226.139.96,0,user
2025-09-14T06:45:31.723499Z,user104@corp.local,60.8.95.45,50053,user
2025-09-15T05:21:35.723499Z,admin@corp.local,207.45.47.8,50053,admin
2025-09-15T04:38:08.723499Z,user4@corp.local,10.136.94.174,0,user
2025-09-14T23:18:23.723499Z,user16@corp.local,7.222.18.116,0,user
2025-09-13T12:38:09.723499Z,user21@corp.local,50.114.227.200,0,user
2025-09-14T12:09:49.723499Z,user9@corp.local,51.53.47.106,0,user
2025-09-14T00:35:36.723499Z,user72@corp.local,58.218.28.221,0,user
2025-09-13T22:52:22.723499Z,user114@corp.local,62.234.142.2,0,user
2025-09-15T04:12:43.723499Z,user102@corp.local,84.66.15.41,50055,user
2025-09-15T07:50:51.723499Z,user141@corp.local,179.154.56.189,0,user
2025-09-13T20:29:33.723499Z,user41@corp.local,127.46.138.221,0,user
2025-09-15T04:55:24.723499Z,user100@corp.local,167.12.76.250,0,user
2025-09-14T18:29:05.723499Z,user111@corp.local,116.101.165.85,0,user
2025-09-14T20:15:36.723499Z,user142@corp.local,92.250.52.151,0,user
2025-09-15T08:37:31.723499Z,user151@corp.local,116.185.0.130,0,user
2025-09-14T18:53:36.723499Z,user1@corp.local,127.254.93.193,0,user
2025-09-13T12:48:31.723499Z,user140@corp.local,10.52.87.153,0,user
2025-09-14T00:47:06.723499Z,user96@corp.local,77.225.208.61,0,user
2025-09-14T07:34:50.723499Z,user147@corp.local,150.57.44.231,0,user
2025-09-14T01:14:26.723499Z,user45@corp.local,10.85.125.92,0,user
2025-09-13T22:26:23.723499Z,user167@corp.local,89.218.249.16,0,user
2025-09-14T03:42:11.723499Z,user73@corp.local,184.174.229.9,0,user
