TimeGenerated,DeviceName,SourceIP,DestinationIP,DestinationHostName
2025-09-14T22:58:55.723499Z,WKST-ENGR01,10.220.76.105,109.201.21.185,azureedge.net
2025-09-14T16:04:50.723499Z,SRV-WEB01,10.169.26.18,106.5.86.4,gstatic.com
2025-09-14T04:29:41.723499Z,SRV-APP01,10.17.6.245,128.136.198.104,cdn.contoso.local
2025-09-13T16:12:51.723499Z,SRV-WEB01,10.130.11.176,111.115.5.60,google.com
2025-09-14T09:09:42.723499Z,SRV-APP02,10.10.17.130,102.253.48.124,graph.microsoft.com
2025-09-14T09:05:06.723499Z,SRV-APP02,10.144.192.39,170.248.88.12,graph.microsoft.com
2025-09-15T09:57:13.723499Z,SRV-APP02,10.133.234.112,24.144.140.215,graph.microsoft.com
2025-09-15T05:02:00.723499Z,SRV-WEB02,10.110.163.147,4.19.100.130,office365.com
2025-09-14T05:46:41.723499Z,WKST-ENGR01,10.226.31.114,152.150.32.93,login.microsoftonline.com
2025-09-14T22:25:35.723499Z,SRV-APP01,10.61.52.118,65.75.219.178,login.microsoftonline.com
2025-09-13T13:03:08.723499Z,SRV-WEB02,10.146.91.138,82.216.161.104,google.com
2025-09-14T19:25:25.723499Z,SRV-WEB02,10.57.54.197,32.119.98.99,microsoft.com
2025-09-13T11:24:21.723499Z,SRV-WEB02,10.225.46.175,107.19.88.71,graph.microsoft.com
2025-09-13T13:54:11.723499Z,WKST-ENGR01,10.187.205.155,2.58.151.226,login.microsoftonline.com
2025-09-14T01:55:42.723499Z,SRV-APP01,10.62.29.16,49.79.163.88,office365.com
2025-09-14T02:31:39.723499Z,WKST-ENGR01,10.96.56.163,80.184.33.37,google.com
2025-09-13T18:00:03.723499Z,SRV-APP02,10.185.49.22,189.189.199.123,windowsupdate.com
2025-09-15T04:20:31.723499Z,SRV-WEB01,10.101.198.214,114.170.250.134,cdn.contoso.local
2025-09-15T10:49:38.723499Z,WKST-ENGR01,10.174.126.212,156.37.251.139,google.com
2025-09-13T15:33:39.723499Z,SRV-APP02,10.123.195.172,35.66.133.20,gstatic.com
2025-09-14T23:04:08.723499Z,SRV-WEB02,10.252.53.56,24.174.83.191,login.microsoftonline.com
2025-09-15T00:44:16.723499Z,SRV-WEB02,10.167.25.138,205.54.71.171,azureedge.net
2025-09-14T00:37:28.723499Z,SRV-WEB01,10.60.81.25,221.248.187.47,gstatic.com
2025-09-15T02:23:34.723499Z,WKST-ENGR01,10.86.48.67,80.225.212.120,windowsupdate.com
2025-09-13T14:25:10.723499Z,SRV-APP01,10.144.127.54,24.39.82.151,graph.microsoft.com
2025-09-14T13:19:52.723499Z,SRV-APP01,10.98.72.234,75.181.55.190,azureedge.net
2025-09-15T07:37:47.723499Z,SRV-WEB02,10.89.30.254,132.248.166.165,google.com
2025-09-13T19:13:34.723499Z,SRV-WEB01,10.169.15.215,150.142.177.170,gstatic.com
2025-09-15T06:42:09.723499Z,SRV-APP01,10.26.42.104,119.41.62.239,cdn.contoso.local
2025-09-14T02:48:17.723499Z,SRV-APP02,10.125.190.26,119.55.131.96,microsoft.com
2025-09-13T15:48:41.723499Z,SRV-APP01,10.111.147.161,93.108.122.228,office365.com
2025-09-15T06:22:02.723499Z,SRV-APP01,10.36.176.74,2.227.157.78,cdn.contoso.local
2025-09-14T17:43:56.723499Z,SRV-WEB01,10.227.141.95,105.50.203.126,windowsupdate.com
2025-09-15T03:41:14.723499Z,SRV-WEB01,10.61.248.249,184.83.22.59,login.microsoftonline.com
2025-09-13T11:51:35.723499Z,SRV-WEB01,10.202.96.76,152.107.204.25,microsoft.com
2025-09-13T23:57:28.723499Z,WKST-ENGR01,10.84.193.206,176.232.202.59,graph.microsoft.com
2025-09-14T15:25:48.723499Z,SRV-WEB01,10.56.187.113,120.113.104.242,cloudfront.net
2025-09-14T08:08:42.723499Z,SRV-WEB02,10.103.239.136,81.9.115.235,gstatic.com
2025-09-15T04:15:04.723499Z,SRV-WEB01,10.157.235.96,41.50.193.201,windowsupdate.com
2025-09-13T11:55:16.723499Z,SRV-WEB02,10.106.160.162,27.45.58.43,microsoft.com
2025-09-15T04:40:07.723499Z,SRV-WEB01,10.25.52.193,181.41.206.69,login.microsoftonline.com
2025-09-15T07:58:30.723499Z,SRV-WEB02,10.143.54.162,176.129.232.234,windowsupdate.com
2025-09-13T22:13:51.723499Z,SRV-WEB02,10.42.85.222,193.253.94.20,login.microsoftonline.com
2025-09-13T18:45:58.723499Z,SRV-WEB01,10.0.175.238,100.104.205.96,microsoft.com
2025-09-15T07:00:13.723499Z,SRV-WEB02,10.175.202.214,182.69.221.15,login.microsoftonline.com
2025-09-13T13:00:15.723499Z,WKST-ENGR01,10.50.154.173,34.228.164.228,windowsupdate.com
2025-09-15T03:22:28.723499Z,SRV-APP02,10.5.206.138,40.206.22.124,cloudfront.net
2025-09-14T09:34:43.723499Z,SRV-APP01,10.251.8.238,65.153.171.187,google.com
2025-09-14T11:24:42.723499Z,SRV-WEB02,10.71.151.156,68.169.155.166,cloudfront.net
2025-09-15T02:59:00.723499Z,WKST-ENGR01,10.226.204.228,146.30.96.8,office365.com
2025-09-13T14:40:38.723499Z,SRV-APP02,10.202.147.22,84.173.142.119,github.com
2025-09-13T13:09:26.723499Z,SRV-WEB01,10.178.64.238,90.13.193.208,cloudfront.net
2025-09-14T17:37:48.723499Z,SRV-WEB02,10.172.152.29,212.181.249.111,cdn.contoso.local
2025-09-14T19:31:40.723499Z,WKST-ENGR01,10.170.113.7,78.80.99.120,azureedge.net
2025-09-14T12:20:12.723499Z,WKST-ENGR01,10.32.206.63,164.76.193.185,graph.microsoft.com
2025-09-14T02:27:30.723499Z,SRV-WEB02,10.163.4.246,168.250.90.23,gstatic.com
2025-09-13T19:36:44.723499Z,SRV-WEB02,10.237.133.232,167.182.25.99,gstatic.com
2025-09-13T21:36:47.723499Z,SRV-APP02,10.188.88.234,87.109.170.106,microsoft.com
2025-09-13T11:43:51.723499Z,SRV-APP01,10.99.74.225,17.147.118.197,cdn.contoso.local
2025-09-14T07:03:32.723499Z,SRV-APP02,10.191.201.53,136.37.95.105,cdn.contoso.local
2025-09-15T06:51:07.723499Z,SRV-WEB01,10.80.227.164,24.206.178.160,github.com
2025-09-14T19:11:43.723499Z,SRV-APP02,10.47.113.130,222.223.202.30,cloudfront.net
2025-09-13T12:47:40.723499Z,SRV-WEB02,10.20.255.184,9.44.243.137,azureedge.net
2025-09-15T06:09:08.723499Z,WKST-ENGR01,10.119.214.86,186.4.10.189,cdn.contoso.local
2025-09-14T05:22:09.723499Z,SRV-WEB01,10.10.161.117,220.142.40.82,gstatic.com
2025-09-15T01:22:07.723499Z,SRV-APP01,10.72.94.5,164.96.91.33,gstatic.com
2025-09-13T15:05:31.723499Z,SRV-APP02,10.255.149.214,100.12.46.91,gstatic.com
2025-09-14T16:51:02.723499Z,SRV-WEB02,10.243.47.23,162.99.150.14,cdn.contoso.local
2025-09-15T07:30:07.723499Z,SRV-APP02,10.76.226.63,168.128.94.96,graph.microsoft.com
2025-09-14T23:04:12.723499Z,SRV-APP02,10.243.136.143,192.219.0.134,azureedge.net
2025-09-14T13:30:04.723499Z,SRV-WEB02,10.92.213.23,136.32.112.38,cloudfront.net
2025-09-14T16:58:50.723499Z,SRV-WEB01,10.193.173.123,131.40.196.181,github.com
2025-09-15T08:17:52.723499Z,WKST-ENGR01,10.223.240.38,46.209.220.79,gstatic.com
2025-09-13T18:50:34.723499Z,WKST-ENGR01,10.236.206.130,68.43.134.138,microsoft.com
2025-09-14T22:54:25.723499Z,WKST-ENGR01,10.82.167.206,135.101.227.113,cloudfront.net
2025-09-13T22:28:39.723499Z,SRV-APP01,10.62.183.74,161.93.121.18,login.microsoftonline.com
2025-09-14T21:49:40.723499Z,SRV-APP02,10.87.206.146,119.214.44.207,github.com
2025-09-15T02:08:20.723499Z,WKST-ENGR01,10.70.184.125,203.195.89.86,github.com
2025-09-14T11:42:03.723499Z,SRV-WEB01,10.134.220.234,156.150.129.59,windowsupdate.com
2025-09-13T15:58:28.723499Z,SRV-APP01,10.102.29.153,89.58.40.27,cloudfront.net
2025-09-15T02:39:56.723499Z,WKST-ENGR01,10.121.54.224,93.175.63.12,cdn.contoso.local
2025-09-14T11:02:47.723499Z,WKST-ENGR01,10.194.188.68,54.208.59.172,gstatic.com
2025-09-14T23:52:10.723499Z,WKST-ENGR01,10.22.217.128,155.26.126.73,login.microsoftonline.com
2025-09-13T23:51:28.723499Z,SRV-APP01,10.42.218.160,191.84.170.106,google.com
2025-09-14T14:45:31.723499Z,SRV-APP02,10.51.231.168,222.187.32.77,windowsupdate.com
2025-09-13T14:33:09.723499Z,WKST-ENGR01,10.233.179.133,28.245.203.64,github.com
2025-09-15T10:53:54.723499Z,WKST-ENGR01,10.117.140.238,67.170.170.149,google.com
2025-09-14T13:44:11.723499Z,SRV-WEB01,10.24.152.79,139.216.91.162,login.microsoftonline.com
2025-09-13T15:18:28.723499Z,SRV-WEB01,10.219.18.50,128.241.199.168,microsoft.com
2025-09-15T06:35:02.723499Z,WKST-ENGR01,10.157.122.194,60.215.70.135,github.com
2025-09-14T16:18:59.723499Z,SRV-WEB01,10.165.219.82,131.246.121.155,gstatic.com
2025-09-14T01:17:03.723499Z,SRV-APP01,10.15.131.142,155.236.188.64,github.com
2025-09-15T02:45:05.723499Z,SRV-APP01,10.36.102.251,5.113.133.121,google.com
2025-09-13T13:19:25.723499Z,SRV-WEB02,10.97.26.196,72.16.28.130,login.microsoftonline.com
2025-09-13T22:08:29.723499Z,SRV-APP02,10.28.220.178,200.99.135.43,microsoft.com
2025-09-13T17:06:57.723499Z,SRV-APP02,10.225.214.70,103.127.5.199,cdn.contoso.local
2025-09-14T12:12:03.723499Z,SRV-APP02,10.152.86.1,9.165.15.137,windowsupdate.com
2025-09-13T13:57:58.723499Z,SRV-WEB01,10.18.32.136,39.107.240.2,cdn.contoso.local
2025-09-14T16:18:43.723499Z,SRV-WEB02,10.31.60.32,155.2.202.99,cloudfront.net
2025-09-15T02:16:00.723499Z,WKST-ENGR01,10.245.2.192,11.149.13.205,cloudfront.net
2025-09-14T09:38:51.723499Z,SRV-WEB02,10.125.76.244,189.163.216.106,github.com
2025-09-14T03:29:43.723499Z,SRV-APP01,10.178.205.80,10.162.160.68,windowsupdate.com
2025-09-13T13:39:17.723499Z,SRV-APP02,10.150.75.165,217.153.36.33,windowsupdate.com
2025-09-13T12:20:45.723499Z,SRV-WEB02,10.32.116.160,215.83.200.34,cdn.contoso.local
2025-09-13T13:07:09.723499Z,SRV-APP02,10.211.134.244,64.87.145.56,cdn.contoso.local
2025-09-13T22:17:51.723499Z,SRV-APP01,10.215.62.237,131.200.219.210,cdn.contoso.local
2025-09-14T01:57:06.723499Z,SRV-APP02,10.20.63.201,117.215.207.123,windowsupdate.com
2025-09-14T09:30:47.723499Z,SRV-APP01,10.43.215.235,39.29.73.180,github.com
2025-09-14T10:56:16.723499Z,WKST-ENGR01,10.156.137.123,21.109.163.193,cdn.contoso.local
2025-09-15T10:19:50.723499Z,WKST-ENGR01,10.114.215.247,127.173.82.97,login.microsoftonline.com
2025-09-15T03:30:33.723499Z,SRV-WEB02,10.204.32.225,172.29.240.94,azureedge.net
2025-09-14T11:08:31.723499Z,SRV-WEB01,10.44.151.86,4.3.72.173,google.com
2025-09-13T12:25:06.723499Z,SRV-WEB01,10.248.97.165,118.85.149.243,office365.com
2025-09-13T17:49:39.723499Z,SRV-WEB01,10.87.215.180,59.30.195.224,login.microsoftonline.com
2025-09-15T01:12:42.723499Z,WKST-ENGR01,10.107.173.85,10.23.107.8,google.com
2025-09-13T18:18:44.723499Z,SRV-APP02,10.44.189.211,77.242.43.89,cloudfront.net
2025-09-14T05:24:22.723499Z,SRV-APP01,10.70.184.61,4.156.76.40,google.com
2025-09-13T13:19:28.723499Z,SRV-APP02,10.183.165.167,72.245.70.1,cdn.contoso.local
2025-09-15T03:13:22.723499Z,SRV-WEB01,10.162.79.168,133.35.209.30,cdn.contoso.local
2025-09-15T10:10:35.723499Z,SRV-APP01,10.156.218.49,130.60.155.179,microsoft.com
2025-09-14T22:05:16.723499Z,SRV-APP02,10.70.173.30,129.58.49.144,gstatic.com
2025-09-15T09:15:43.723499Z,WKST-ENGR01,10.171.124.78,21.253.8.46,cloudfront.net
2025-09-14T15:31:33.723499Z,SRV-WEB02,10.213.147.152,95.75.66.152,office365.com
2025-09-15T08:18:25.723499Z,SRV-APP02,10.6.229.87,75.92.48.137,windowsupdate.com
2025-09-15T03:01:43.723499Z,SRV-WEB02,10.79.123.166,8.144.30.115,azureedge.net
2025-09-13T13:39:42.723499Z,WKST-ENGR01,10.164.248.254,55.252.134.37,azureedge.net
2025-09-14T18:23:48.723499Z,SRV-APP02,10.76.81.113,149.254.132.239,windowsupdate.com
2025-09-14T20:10:01.723499Z,SRV-APP02,10.22.238.148,196.17.11.215,gstatic.com
2025-09-14T13:09:05.723499Z,SRV-WEB01,10.118.55.79,150.208.40.149,github.com
2025-09-15T08:44:20.723499Z,SRV-WEB02,10.104.192.191,56.67.91.130,cdn.contoso.local
2025-09-14T22:34:36.723499Z,SRV-WEB02,10.114.196.202,168.96.38.135,office365.com
2025-09-14T11:20:19.723499Z,WKST-ENGR01,10.147.37.28,67.215.95.125,cdn.contoso.local
2025-09-14T13:31:08.723499Z,WKST-ENGR01,10.235.114.230,105.240.139.135,gstatic.com
2025-09-13T13:23:38.723499Z,SRV-APP01,10.24.234.78,25.31.85.46,windowsupdate.com
2025-09-14T08:35:16.723499Z,SRV-APP02,10.38.225.192,208.236.4.168,login.microsoftonline.com
2025-09-13T14:02:16.723499Z,SRV-WEB01,10.101.0.231,63.87.168.35,microsoft.com
2025-09-15T11:13:01.723499Z,SRV-APP02,10.166.50.119,45.135.100.57,cdn.contoso.local
2025-09-13T20:36:45.723499Z,SRV-APP01,10.156.252.225,62.108.233.194,gstatic.com
2025-09-13T13:57:03.723499Z,SRV-WEB01,10.75.155.185,180.94.165.92,cdn.contoso.local
2025-09-15T02:52:05.723499Z,SRV-WEB02,10.36.151.193,162.25.119.224,github.com
2025-09-13T23:25:31.723499Z,SRV-APP02,10.15.42.143,30.53.131.143,cloudfront.net
2025-09-14T23:15:09.723499Z,SRV-WEB02,10.58.248.173,176.138.62.104,graph.microsoft.com
2025-09-13T11:22:40.723499Z,SRV-APP02,10.194.216.218,130.192.196.70,gstatic.com
2025-09-14T05:31:20.723499Z,WKST-ENGR01,10.252.147.157,23.115.49.51,office365.com
2025-09-13T20:58:28.723499Z,SRV-WEB02,10.14.208.218,72.250.181.142,graph.microsoft.com
2025-09-13T13:28:21.723499Z,SRV-APP02,10.82.233.73,86.214.130.174,office365.com
2025-09-14T13:41:14.723499Z,SRV-APP02,10.108.65.129,191.234.249.68,google.com
2025-09-14T05:07:19.723499Z,SRV-APP01,10.70.26.248,5.41.73.15,windowsupdate.com
2025-09-15T05:42:30.723499Z,SRV-WEB01,10.180.21.144,54.181.218.244,cdn.contoso.local
2025-09-14T07:59:31.723499Z,SRV-APP01,10.29.100.220,208.59.95.4,google.com
2025-09-15T07:30:31.723499Z,SRV-WEB02,10.196.88.88,186.218.165.42,cdn.contoso.local
2025-09-14T18:14:26.723499Z,SRV-WEB01,10.241.190.22,218.65.22.134,windowsupdate.com
2025-09-15T02:50:51.723499Z,SRV-WEB02,10.91.231.9,37.17.220.56,microsoft.com
2025-09-14T18:29:16.723499Z,SRV-WEB01,10.110.87.54,56.150.174.130,graph.microsoft.com
2025-09-14T19:34:38.723499Z,SRV-APP01,10.148.168.25,38.119.107.167,graph.microsoft.com
2025-09-13T11:25:15.723499Z,SRV-APP02,10.214.219.2,179.103.74.74,google.com
2025-09-15T10:27:19.723499Z,SRV-WEB02,10.1.232.10,126.26.59.241,google.com
2025-09-15T10:14:56.723499Z,SRV-APP01,10.79.120.233,23.44.140.159,office365.com
2025-09-15T05:42:52.723499Z,WKST-ENGR01,10.161.59.23,190.110.188.174,gstatic.com
2025-09-13T11:25:44.723499Z,SRV-APP01,10.137.65.52,26.167.42.97,login.microsoftonline.com
2025-09-13T21:26:18.723499Z,SRV-APP01,10.230.138.248,153.228.232.72,gstatic.com
2025-09-14T16:01:17.723499Z,SRV-APP02,10.253.156.99,88.6.92.116,windowsupdate.com
2025-09-14T10:02:43.723499Z,SRV-WEB01,10.136.118.66,87.70.128.37,graph.microsoft.com
2025-09-15T09:22:52.723499Z,SRV-APP01,10.4.186.190,21.92.78.204,login.microsoftonline.com
2025-09-15T04:48:55.723499Z,SRV-APP01,10.230.191.221,176.75.108.235,microsoft.com
2025-09-14T14:14:21.723499Z,SRV-WEB02,10.131.87.88,168.39.251.39,azureedge.net
2025-09-14T23:43:03.723499Z,WKST-ENGR01,10.11.116.181,108.0.43.146,graph.microsoft.com
2025-09-14T22:10:34.723499Z,SRV-APP01,10.12.165.117,109.177.210.224,cloudfront.net
2025-09-15T09:34:04.723499Z,WKST-ENGR01,10.230.101.238,195.88.41.10,office365.com
2025-09-13T18:29:45.723499Z,WKST-ENGR01,10.232.202.222,22.13.175.226,login.microsoftonline.com
2025-09-15T06:51:18.723499Z,SRV-APP02,10.221.102.254,42.210.132.230,microsoft.com
2025-09-14T18:00:28.723499Z,SRV-APP02,10.176.124.94,143.19.140.213,cdn.contoso.local
2025-09-15T05:23:27.723499Z,WKST-ENGR01,10.181.237.159,169.113.40.21,login.microsoftonline.com
2025-09-14T06:34:14.723499Z,WKST-ENGR01,10.204.84.163,143.181.202.92,office365.com
2025-09-14T12:20:25.723499Z,SRV-WEB01,10.176.52.8,150.62.228.65,cdn.contoso.local
2025-09-14T16:39:28.723499Z,SRV-APP02,10.224.120.13,209.138.240.2,gstatic.com
2025-09-14T06:09:24.723499Z,WKST-ENGR01,10.2.47.45,198.246.32.218,google.com
2025-09-14T23:06:20.723499Z,SRV-APP01,10.220.7.11,194.31.22.94,login.microsoftonline.com
2025-09-14T18:54:52.723499Z,SRV-APP02,10.120.61.250,7.187.232.235,login.microsoftonline.com
2025-09-15T00:20:37.723499Z,SRV-APP01,10.189.174.117,166.225.49.221,cloudfront.net
2025-09-15T07:07:05.723499Z,SRV-WEB02,10.51.75.65,27.203.73.126,microsoft.com
2025-09-14T16:47:03.723499Z,SRV-APP02,10.203.141.141,111.22.212.85,azureedge.net
2025-09-15T08:00:24.723499Z,SRV-WEB01,10.13.58.77,44.235.146.238,windowsupdate.com
2025-09-14T19:29:24.723499Z,SRV-WEB01,10.233.103.190,71.48.172.236,microsoft.com
2025-09-13T18:23:56.723499Z,SRV-WEB01,10.97.227.225,2.232.144.49,windowsupdate.com
2025-09-13T16:31:38.723499Z,SRV-WEB01,10.210.53.254,58.87.179.89,google.com
2025-09-15T08:16:10.723499Z,WKST-ENGR01,10.250.62.226,123.113.40.221,google.com
2025-09-13T19:29:45.723499Z,SRV-APP02,10.195.147.16,207.99.248.46,login.microsoftonline.com
2025-09-14T10:33:43.723499Z,WKST-ENGR01,10.175.100.246,93.68.116.157,azureedge.net
2025-09-14T21:40:48.723499Z,SRV-WEB02,10.15.99.127,83.147.89.251,graph.microsoft.com
2025-09-14T18:28:15.723499Z,SRV-WEB01,10.200.102.218,172.80.4.28,google.com
2025-09-14T09:30:03.723499Z,WKST-ENGR01,10.63.23.234,128.7.192.175,graph.microsoft.com
2025-09-14T04:37:42.723499Z,SRV-APP02,10.141.207.91,102.17.189.162,google.com
2025-09-13T14:22:26.723499Z,SRV-APP01,10.71.255.45,175.229.127.209,office365.com
2025-09-14T12:20:26.723499Z,SRV-APP01,10.100.166.79,124.142.244.176,google.com
2025-09-13T15:18:22.723499Z,SRV-WEB01,10.163.88.111,3.125.75.137,cdn.contoso.local
2025-09-14T15:15:16.723499Z,WKST-ENGR01,10.110.172.132,49.146.124.185,gstatic.com
2025-09-15T03:25:18.723499Z,SRV-APP01,10.229.57.254,104.230.102.246,cdn.contoso.local
2025-09-14T10:44:10.723499Z,WKST-ENGR01,10.41.145.78,91.4.219.202,azureedge.net
2025-09-14T03:43:00.723499Z,SRV-WEB02,10.100.63.39,163.130.164.228,azureedge.net
2025-09-15T04:28:00.723499Z,SRV-WEB01,10.130.81.126,33.230.174.85,azureedge.net
2025-09-15T00:01:48.723499Z,WKST-ENGR01,10.52.184.202,98.82.76.85,cloudfront.net
2025-09-15T02:42:00.723499Z,SRV-WEB02,10.246.111.118,6.66.29.112,graph.microsoft.com
2025-09-15T00:11:24.723499Z,WKST-ENGR01,10.102.136.43,31.134.223.82,azureedge.net
2025-09-13T12:32:28.723499Z,SRV-APP01,10.30.5.100,102.126.3.220,microsoft.com
2025-09-15T01:29:18.723499Z,SRV-APP02,10.204.64.69,131.32.143.56,microsoft.com
2025-09-14T02:55:37.723499Z,SRV-WEB01,10.15.93.121,60.133.82.40,office365.com
2025-09-15T03:52:30.723499Z,WKST-ENGR01,10.91.162.127,212.36.182.244,microsoft.com
2025-09-14T16:22:18.723499Z,SRV-APP02,10.80.34.139,91.125.231.216,graph.microsoft.com
2025-09-13T16:42:55.723499Z,SRV-APP01,10.231.251.60,123.84.61.204,login.microsoftonline.com
2025-09-14T16:47:31.723499Z,SRV-WEB02,10.227.195.168,11.56.100.30,cloudfront.net
2025-09-15T01:33:51.723499Z,SRV-APP01,10.122.209.138,41.205.149.132,graph.microsoft.com
2025-09-15T10:55:09.723499Z,SRV-WEB02,10.106.210.150,151.86.112.28,login.microsoftonline.com
2025-09-14T21:53:12.723499Z,WKST-ENGR01,10.106.5.14,8.161.94.98,office365.com
2025-09-14T09:42:00.723499Z,SRV-APP01,10.41.164.142,104.140.148.241,cloudfront.net
2025-09-14T22:33:23.723499Z,SRV-APP01,10.76.232.82,138.188.53.235,cdn.contoso.local
2025-09-14T01:12:08.723499Z,SRV-WEB01,10.124.9.191,218.22.83.181,graph.microsoft.com
2025-09-14T23:03:38.723499Z,SRV-WEB02,10.79.3.137,180.105.234.26,office365.com
2025-09-14T14:43:00.723499Z,SRV-WEB02,10.72.240.151,121.59.250.23,azureedge.net
2025-09-13T15:54:00.723499Z,SRV-WEB01,10.65.30.223,134.212.28.105,azureedge.net
2025-09-13T18:10:23.723499Z,SRV-WEB01,10.96.127.110,143.140.175.209,graph.microsoft.com
2025-09-14T14:07:07.723499Z,SRV-APP02,10.31.52.96,192.225.154.254,gstatic.com
2025-09-14T16:54:27.723499Z,SRV-APP02,10.55.212.90,165.110.167.62,graph.microsoft.com
2025-09-13T11:54:18.723499Z,SRV-WEB02,10.208.215.158,12.202.52.36,gstatic.com
2025-09-15T10:00:51.723499Z,SRV-APP02,10.107.208.112,46.147.5.148,github.com
2025-09-13T16:11:30.723499Z,SRV-WEB02,10.233.144.18,140.203.53.185,graph.microsoft.com
2025-09-15T05:56:36.723499Z,SRV-WEB01,10.226.176.171,125.54.192.248,github.com
2025-09-14T11:54:22.723499Z,SRV-WEB01,10.89.66.178,216.183.70.127,microsoft.com
2025-09-15T11:08:38.723499Z,SRV-WEB02,10.11.48.152,68.147.172.8,graph.microsoft.com
2025-09-14T19:44:14.723499Z,SRV-APP01,10.90.142.26,55.164.210.56,gstatic.com
2025-09-14T12:54:00.723499Z,SRV-APP02,10.239.75.8,174.221.174.17,google.com
2025-09-15T10:13:15.723499Z,WKST-ENGR01,10.9.55.70,58.187.70.190,google.com
2025-09-13T21:24:10.723499Z,SRV-APP02,10.88.88.13,147.207.94.138,gstatic.com
2025-09-13T11:58:38.723499Z,WKST-ENGR01,10.13.53.93,119.215.72.170,login.microsoftonline.com
2025-09-15T02:33:04.723499Z,WKST-ENGR01,10.209.67.33,105.137.242.108,microsoft.com
2025-09-14T22:13:30.723499Z,SRV-WEB02,10.209.140.62,137.152.68.17,cdn.contoso.local
2025-09-14T14:20:33.723499Z,SRV-WEB02,10.127.183.151,197.244.46.252,gstatic.com
2025-09-15T10:11:53.723499Z,SRV-WEB01,10.69.21.18,184.195.102.95,github.com
2025-09-13T18:54:42.723499Z,SRV-APP01,10.35.237.68,113.247.253.194,google.com
2025-09-13T22:50:21.723499Z,SRV-WEB02,10.144.107.253,111.100.160.108,cdn.contoso.local
2025-09-14T07:47:49.723499Z,SRV-APP02,10.149.220.233,205.166.1.56,windowsupdate.com
2025-09-14T04:43:46.723499Z,SRV-APP01,10.9.136.99,200.178.12.180,gstatic.com
2025-09-13T18:40:27.723499Z,SRV-APP01,10.68.229.204,90.9.159.205,github.com
2025-09-14T15:50:38.723499Z,SRV-WEB01,10.126.18.117,178.128.87.105,windowsupdate.com
2025-09-15T07:31:24.723499Z,SRV-WEB02,10.212.119.228,210.210.44.151,graph.microsoft.com
2025-09-15T08:43:40.723499Z,SRV-WEB01,10.132.172.178,97.60.166.248,google.com
2025-09-14T05:48:21.723499Z,SRV-WEB02,10.126.254.18,63.105.56.10,graph.microsoft.com
2025-09-14T18:59:45.723499Z,SRV-WEB01,10.114.227.184,188.119.165.16,cdn.contoso.local
2025-09-14T16:05:58.723499Z,SRV-WEB01,10.243.24.240,21.140.119.206,cdn.contoso.local
2025-09-13T16:02:34.723499Z,SRV-APP02,10.196.102.69,23.14.84.219,cdn.contoso.local
2025-09-14T12:02:02.723499Z,SRV-APP02,10.249.84.68,116.207.70.34,graph.microsoft.com
2025-09-13T13:45:41.723499Z,SRV-APP02,10.151.91.163,31.195.117.239,google.com
2025-09-13T15:50:42.723499Z,SRV-WEB02,10.224.175.226,208.78.142.249,github.com
2025-09-14T17:42:28.723499Z,SRV-APP02,10.57.134.212,106.70.238.137,office365.com
2025-09-15T05:03:06.723499Z,SRV-WEB02,10.192.42.252,81.229.235.154,google.com
2025-09-13T12:02:27.723499Z,WKST-ENGR01,10.244.6.16,95.27.236.136,graph.microsoft.com
2025-09-15T03:42:11.723499Z,SRV-WEB02,10.56.201.12,193.83.233.64,graph.microsoft.com
2025-09-14T04:23:55.723499Z,SRV-APP01,10.149.35.218,1.43.44.9,login.microsoftonline.com
2025-09-13T16:34:52.723499Z,SRV-WEB02,10.68.36.106,162.225.146.239,microsoft.com
2025-09-13T21:23:44.723499Z,SRV-WEB02,10.96.234.1,188.159.223.125,cloudfront.net
2025-09-13T23:54:22.723499Z,SRV-APP02,10.125.123.39,51.234.248.57,cloudfront.net
2025-09-13T15:01:14.723499Z,SRV-WEB01,10.78.104.44,178.82.41.31,gstatic.com
2025-09-13T21:31:44.723499Z,SRV-APP01,10.4.20.100,34.69.24.124,graph.microsoft.com
2025-09-14T09:19:02.723499Z,WKST-ENGR01,10.207.22.6,69.204.218.152,github.com
2025-09-15T00:30:50.723499Z,WKST-ENGR01,10.80.128.117,156.6.162.222,github.com
2025-09-13T23:34:42.723499Z,WKST-ENGR01,10.7.89.119,150.181.155.149,github.com
2025-09-13T12:48:38.723499Z,SRV-APP01,10.161.23.173,48.4.214.163,gstatic.com
2025-09-13T23:36:03.723499Z,SRV-APP02,10.67.234.142,210.174.158.126,graph.microsoft.com
2025-09-13T22:58:05.723499Z,SRV-APP01,10.109.96.179,75.80.57.114,google.com
2025-09-14T06:38:17.723499Z,SRV-WEB01,10.38.95.99,69.192.156.10,gstatic.com
2025-09-15T02:16:53.723499Z,SRV-APP01,10.213.149.51,166.2.105.203,graph.microsoft.com
2025-09-14T11:23:14.723499Z,WKST-ENGR01,10.116.60.38,133.61.194.197,azureedge.net
2025-09-15T01:57:07.723499Z,SRV-WEB02,10.230.25.100,81.248.197.216,cdn.contoso.local
2025-09-14T09:23:10.723499Z,SRV-APP01,10.231.121.68,143.189.84.70,cdn.contoso.local
2025-09-13T19:49:39.723499Z,SRV-WEB02,10.69.119.112,19.106.46.214,github.com
2025-09-14T14:00:43.723499Z,SRV-WEB02,10.114.16.241,197.218.172.142,cdn.contoso.local
